vote_id,vote_date,vote_category,bill_id,impact_tag,reason_code,sponsor_party,source_url,notes
s-119-1-104,2025-03-05,CLOTURE,pn-12-5-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00104.xml,
s-119-1-105,2025-03-05,NOMINATION,pn-12-5-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00105.xml,
s-119-1-106,2025-03-05,PROCEDURAL,sjres-28-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00106.xml,
h-119-1-61,2025-03-06,PASSAGE,sjres-11-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll061.xml,
h-119-1-62,2025-03-06,PASSAGE,hres-189-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll062.xml,
s-119-1-107,2025-03-06,CLOTURE,pn-12-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00107.xml,
s-119-1-108,2025-03-06,NOMINATION,pn-12-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00108.xml,
s-119-1-109,2025-03-06,CLOTURE,pn-11-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00109.xml,
s-119-1-110,2025-03-06,CLOTURE,s-331-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00110.xml,
h-119-1-63,2025-03-10,SUSPENSION,hr-495-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll063.xml,
h-119-1-64,2025-03-10,SUSPENSION,hr-901-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll064.xml,
h-119-1-65,2025-03-10,SUSPENSION,hr-993-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll065.xml,
s-119-1-111,2025-03-10,NOMINATION,pn-11-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00111.xml,
h-119-1-66,2025-03-11,PROCEDURAL,hres-211-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll066.xml,
h-119-1-67,2025-03-11,PASSAGE,hres-211-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll067.xml,
h-119-1-68,2025-03-11,PASSAGE,hr-1156-119,WORKFORCE,UNADJUDICATED_DIRECTION,,https://clerk.house.gov/evs/2025/roll068.xml,
h-119-1-69,2025-03-11,MOTION_TO_RECOMMIT,hr-1968-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll069.xml,
h-119-1-70,2025-03-11,PASSAGE,hr-1968-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll070.xml,
s-119-1-112,2025-03-11,CLOTURE,pn-13-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00112.xml,
s-119-1-113,2025-03-11,NOMINATION,pn-13-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00113.xml,
s-119-1-114,2025-03-11,CLOTURE,pn-12-41-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00114.xml,
s-119-1-115,2025-03-11,NOMINATION,pn-12-41-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00115.xml,
s-119-1-116,2025-03-12,CLOTURE,pn-19-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00116.xml,
s-119-1-117,2025-03-12,NOMINATION,pn-19-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00117.xml,
s-119-1-118,2025-03-12,CLOTURE,pn-12-42-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00118.xml,
s-119-1-119,2025-03-12,NOMINATION,pn-12-42-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00119.xml,
s-119-1-120,2025-03-13,CLOTURE,pn-13-12-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00120.xml,
s-119-1-121,2025-03-13,NOMINATION,pn-13-12-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00121.xml,
s-119-1-122,2025-03-13,CLOTURE,pn-22-12-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00122.xml,
s-119-1-123,2025-03-13,NOMINATION,pn-22-12-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00123.xml,
s-119-1-124,2025-03-13,CLOTURE,s-331-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00124.xml,
s-119-1-125,2025-03-14,CLOTURE,pn-12-16-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00125.xml,
s-119-1-126,2025-03-14,NOMINATION,pn-12-16-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00126.xml,
s-119-1-127,2025-03-14,PASSAGE,s-331-119,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00127.xml,
s-119-1-128,2025-03-14,CLOTURE,hr-1968-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00128.xml,
s-119-1-129,2025-03-14,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00129.xml,
s-119-1-130,2025-03-14,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00130.xml,
s-119-1-131,2025-03-14,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00131.xml,
s-119-1-132,2025-03-14,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00132.xml,
s-119-1-133,2025-03-14,PASSAGE,hr-1968-119,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00133.xml,
s-119-1-134,2025-03-14,CLOTURE,pn-12-36-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00134.xml,
s-119-1-135,2025-03-14,CLOTURE,pn-12-25-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00135.xml,
h-119-1-72,2025-03-24,SUSPENSION,hr-359-119,INPUT_COSTS,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll072.xml,
h-119-1-73,2025-03-24,SUSPENSION,hr-1326-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll073.xml,
s-119-1-136,2025-03-24,NOMINATION,pn-12-36-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00136.xml,
s-119-1-137,2025-03-24,NOMINATION,pn-12-25-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00137.xml,
h-119-1-74,2025-03-25,SUSPENSION,hr-1534-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll074.xml,
h-119-1-75,2025-03-25,PROCEDURAL,hres-242-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll075.xml,
h-119-1-76,2025-03-25,PASSAGE,hres-242-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll076.xml,
s-119-1-138,2025-03-25,CLOTURE,pn-13-8-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00138.xml,
s-119-1-139,2025-03-25,NOMINATION,pn-13-8-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00139.xml,
s-119-1-140,2025-03-25,CLOTURE,pn-12-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00140.xml,
s-119-1-141,2025-03-25,NOMINATION,pn-12-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00141.xml,
s-119-1-142,2025-03-25,CLOTURE,pn-12-28-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00142.xml,
s-119-1-143,2025-03-25,NOMINATION,pn-12-28-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00143.xml,
s-119-1-144,2025-03-25,CLOTURE,pn-12-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00144.xml,
s-119-1-145,2025-03-26,NOMINATION,pn-12-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00145.xml,
s-119-1-146,2025-03-26,CLOTURE,pn-12-37-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00146.xml,
s-119-1-147,2025-03-26,NOMINATION,pn-12-37-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00147.xml,
s-119-1-148,2025-03-26,CLOTURE,pn-12-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00148.xml,
s-119-1-149,2025-03-26,NOMINATION,pn-12-15-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00149.xml,
s-119-1-150,2025-03-26,PROCEDURAL,hjres-25-119,TAX_BURDEN,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00150.xml,
s-119-1-151,2025-03-26,PROCEDURAL,hjres-25-119,TAX_BURDEN,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00151.xml,
s-119-1-152,2025-03-26,PROCEDURAL,sjres-18-119,ACCESS_TO_CAPITAL,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00152.xml,
h-119-1-77,2025-03-27,PASSAGE,hjres-24-119,INPUT_COSTS,UNADJUDICATED_DIRECTION,,https://clerk.house.gov/evs/2025/roll077.xml,
h-119-1-78,2025-03-27,PASSAGE,hjres-75-119,INPUT_COSTS,UNADJUDICATED_DIRECTION,,https://clerk.house.gov/evs/2025/roll078.xml,
h-119-1-79,2025-03-27,AMENDMENT,hr-1048-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll079.xml,
h-119-1-80,2025-03-27,AMENDMENT,hr-1048-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll080.xml,
h-119-1-81,2025-03-27,AMENDMENT,hr-1048-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll081.xml,
h-119-1-82,2025-03-27,AMENDMENT,hr-1048-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll082.xml,
h-119-1-83,2025-03-27,PASSAGE,hr-1048-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll083.xml,
s-119-1-153,2025-03-27,PROCEDURAL,sjres-18-119,ACCESS_TO_CAPITAL,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00153.xml,
s-119-1-154,2025-03-27,CLOTURE,pn-13-9-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00154.xml,
s-119-1-155,2025-03-27,NOMINATION,pn-13-9-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00155.xml,
h-119-1-84,2025-03-31,SUSPENSION,hr-517-119,TAX_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll084.xml,
h-119-1-85,2025-03-31,SUSPENSION,hr-997-119,TAX_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll085.xml,
s-119-1-156,2025-03-31,CLOTURE,pn-25-56-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00156.xml,
h-119-1-86,2025-04-01,PROCEDURAL,hres-282-119,,PROCEDURAL_CATEGORY,Republican,https://clerk.house.gov/evs/2025/roll086.xml,
h-119-1-87,2025-04-01,PASSAGE,hres-282-119,,RULE_RESOLUTION,Republican,https://clerk.house.gov/evs/2025/roll087.xml,
h-119-1-88,2025-04-01,SUSPENSION,hr-1491-119,TAX_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll088.xml,
s-119-1-157,2025-04-01,NOMINATION,pn-25-56-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00157.xml,
s-119-1-158,2025-04-02,CLOTURE,pn-12-39-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00158.xml,
s-119-1-159,2025-04-02,CLOTURE,pn-12-11-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00159.xml,
s-119-1-160,2025-04-02,PROCEDURAL,sjres-37-119,INPUT_COSTS,PROCEDURAL_CATEGORY,Democrat,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00160.xml,
s-119-1-161,2025-04-02,PROCEDURAL,hjres-24-119,INPUT_COSTS,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00161.xml,
s-119-1-162,2025-04-03,PROCEDURAL,hjres-24-119,INPUT_COSTS,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00162.xml,
s-119-1-163,2025-04-03,NOMINATION,pn-12-39-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00163.xml,
s-119-1-164,2025-04-03,CLOTURE,pn-12-34-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00164.xml,
s-119-1-165,2025-04-03,PROCEDURAL,sjres-33-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00165.xml,
s-119-1-166,2025-04-03,PROCEDURAL,sjres-26-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00166.xml,
s-119-1-167,2025-04-03,NOMINATION,pn-12-34-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00167.xml,
s-119-1-168,2025-04-03,NOMINATION,pn-12-11-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00168.xml,
s-119-1-169,2025-04-03,PROCEDURAL,hconres-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00169.xml,
s-119-1-170,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00170.xml,
s-119-1-171,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00171.xml,
s-119-1-172,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00172.xml,
s-119-1-173,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00173.xml,
s-119-1-174,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00174.xml,
s-119-1-175,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00175.xml,
s-119-1-176,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00176.xml,
s-119-1-177,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00177.xml,
s-119-1-178,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00178.xml,
s-119-1-179,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00179.xml,
s-119-1-180,2025-04-04,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00180.xml,
s-119-1-181,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00181.xml,
s-119-1-182,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00182.xml,
s-119-1-183,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00183.xml,
s-119-1-184,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00184.xml,
s-119-1-185,2025-04-05,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00185.xml,
s-119-1-186,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00186.xml,
s-119-1-187,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00187.xml,
s-119-1-188,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00188.xml,
s-119-1-189,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00189.xml,
s-119-1-190,2025-04-05,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00190.xml,
s-119-1-191,2025-04-05,PROCEDURAL,hconres-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00191.xml,
h-119-1-89,2025-04-07,SUSPENSION,hr-586-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll089.xml,
h-119-1-90,2025-04-07,SUSPENSION,hr-1039-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll090.xml,
s-119-1-192,2025-04-07,CLOTURE,pn-12-9-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00192.xml,
h-119-1-91,2025-04-08,PROCEDURAL,hres-294-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll091.xml,
h-119-1-92,2025-04-08,PASSAGE,hres-294-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll092.xml,
s-119-1-193,2025-04-08,NOMINATION,pn-12-9-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00193.xml,
s-119-1-194,2025-04-08,CLOTURE,pn-25-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00194.xml,
s-119-1-195,2025-04-08,NOMINATION,pn-25-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00195.xml,
s-119-1-196,2025-04-08,CLOTURE,pn-25-20-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00196.xml,
s-119-1-197,2025-04-08,CLOTURE,pn-25-18-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00197.xml,
s-119-1-198,2025-04-08,CLOTURE,pn-25-22-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00198.xml,
s-119-1-199,2025-04-08,CLOTURE,pn-25-6-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00199.xml,
h-119-1-93,2025-04-09,PROCEDURAL,hres-313-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll093.xml,
h-119-1-94,2025-04-09,PASSAGE,hres-313-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll094.xml,
h-119-1-95,2025-04-09,PASSAGE,sjres-28-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll095.xml,
h-119-1-96,2025-04-09,PASSAGE,sjres-18-119,ACCESS_TO_CAPITAL,UNADJUDICATED_DIRECTION,,https://clerk.house.gov/evs/2025/roll096.xml,
h-119-1-97,2025-04-09,MOTION_TO_RECOMMIT,hr-1526-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll097.xml,
h-119-1-98,2025-04-09,PASSAGE,hr-1526-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll098.xml,
h-119-1-99,2025-04-09,SUSPENSION,hr-1228-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll099.xml,
s-119-1-200,2025-04-09,CLOTURE,pn-12-18-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00200.xml,
s-119-1-201,2025-04-09,NOMINATION,pn-25-20-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00201.xml,
s-119-1-202,2025-04-09,NOMINATION,pn-25-18-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00202.xml,
s-119-1-203,2025-04-09,NOMINATION,pn-25-22-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00203.xml,
s-119-1-204,2025-04-09,NOMINATION,pn-25-6-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00204.xml,
s-119-1-205,2025-04-09,NOMINATION,pn-12-18-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00205.xml,
s-119-1-206,2025-04-09,PROCEDURAL,hjres-20-119,INPUT_COSTS,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00206.xml,
h-119-1-100,2025-04-10,AMENDMENT,hconres-14-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll100.xml,
h-119-1-101,2025-04-10,MOTION_TO_RECOMMIT,hr-22-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll101.xml,
h-119-1-102,2025-04-10,PASSAGE,hr-22-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll102.xml,
s-119-1-207,2025-04-10,PROCEDURAL,hjres-20-119,INPUT_COSTS,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00207.xml,
s-119-1-208,2025-04-10,CLOTURE,pn-12-29-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00208.xml,
s-119-1-209,2025-04-10,NOMINATION,pn-12-29-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00209.xml,
s-119-1-210,2025-04-11,CLOTURE,pn-28-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00210.xml,
s-119-1-211,2025-04-11,NOMINATION,pn-28-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00211.xml,
s-119-1-212,2025-04-11,CLOTURE,pn-27-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00212.xml,
s-119-1-213,2025-04-11,NOMINATION,pn-27-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00213.xml,
h-119-1-103,2025-04-28,SUSPENSION,hr-973-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll103.xml,
h-119-1-104,2025-04-28,SUSPENSION,s-146-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll104.xml,
s-119-1-214,2025-04-28,CLOTURE,pn-54-5-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1191/vote_119_1_00214.xml,
h-119-1-105,2025-04-29,PROCEDURAL,hres-354-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll105.xml,
h-119-1-106,2025-04-29,PASSAGE,hres-354-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2025/roll106.xml,
h-119-1-107,2025-04-29,SUSPENSION,hr-1402-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll107.xml,
h-119-1-108,2025-04-29,SUSPENSION,hr-1442-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll108.xml,
h-119-1-109,2025-04-29,SUSPENSION,hr-859-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2025/roll109.xml,
h-119-1-110,2025-04-29,PASSAGE,hjres-60-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2025/roll110.xml,
