vote_id,congress_era,vote_date,vote_category,bill_id,title,plain_language_summary,crs_url,suggested_theme,suggested,adjudicated,notes
h-116-1-632,116,2019-11-20,PROCEDURAL,hres-713-116,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules",,,,true,false,
h-116-1-633,116,2019-11-20,PASSAGE,hres-713-116,"Providing for consideration of H.R. 1309, the Workplace Violence Prevention for Health Care and Social Service Workers Act; providing for proceedings during the period from November 22, 2019 through December 2, 2019; and providing for consideration of motions to suspend the rules",,,,true,false,
h-116-1-634,116,2019-11-20,SUSPENSION,hr-737-116,Shark Fin Sales Elimination Act,,,,true,false,
h-116-1-635,116,2019-11-20,SUSPENSION,s-1838-116,Hong Kong Human Rights and Democracy Act,,,,true,false,
h-116-1-636,116,2019-11-20,SUSPENSION,s-2710-116,To prohibit the commercial export of covered munitions items to the Hong Kong Police Force,,,,true,false,
h-116-1-637,116,2019-11-21,AMENDMENT,hr-1309-116,Workplace Violence Prevention for Heath Care and Social Service Workers Act,,,,true,false,
h-116-1-638,116,2019-11-21,AMENDMENT,hr-1309-116,Workplace Violence Prevention for Heath Care and Social Service Workers Act,,,,true,false,
h-116-1-639,116,2019-11-21,AMENDMENT,hr-1309-116,Workplace Violence Prevention for Heath Care and Social Service Workers Act,,,,true,false,
h-116-1-640,116,2019-11-21,AMENDMENT,hr-1309-116,Workplace Violence Prevention for Heath Care and Social Service Workers Act,,,,true,false,
h-116-1-641,116,2019-11-21,PROCEDURAL,hr-1309-116,Workplace Violence Prevention for Heath Care and Social Service Workers Act,,,,true,false,
h-116-1-642,116,2019-11-21,PASSAGE,hr-1309-116,Workplace Violence Prevention for Heath Care and Social Service Workers Act,,,,true,false,
h-116-1-643,116,2019-12-03,SUSPENSION,hres-546-116,Disapproving the Russian Federation’s inclusion in future Group of Seven summits until it respects the territorial integrity of its neighbors and adheres to the standards of democratic societies,,,,true,false,
h-116-1-644,116,2019-12-03,SUSPENSION,s-178-116,Uighur Intervention and Global Humanitarian Unified Response Act,,,,true,false,
h-116-1-645,116,2019-12-04,PROCEDURAL,hres-739-116,"Providing for consideration of H.R. 2534, the Insider Trading Prohibition Act; relating to the consideration of H. Con. Res. 77, directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from hostilities in the Syrian Arab Republic that have not been authorized",,,,true,false,
h-116-1-646,116,2019-12-04,PASSAGE,hres-739-116,"Providing for consideration of H.R. 2534, the Insider Trading Prohibition Act; relating to the consideration of H. Con. Res. 77, directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from hostilities in the Syrian Arab Republic that have not been authorized",,,,true,false,
h-116-1-647,116,2019-12-04,SUSPENSION,s-151-116,Pallone-Thune Telephone Robocall Abuse Criminal Enforcement and Deterrence Act,,,,true,false,
h-116-1-648,116,2019-12-05,AMENDMENT,hr-2534-116,Insider Trading Prohibition Act,,,,true,false,
h-116-1-649,116,2019-12-05,PASSAGE,hr-2534-116,Insider Trading Prohibition Act,,,,true,false,
h-116-1-650,116,2019-12-05,PROCEDURAL,hres-741-116,Providing for consideration of the bill (H.R. 4) Voting Rights Advancement Act and providing for consideration of the resolution (H.Res. 326) Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution,,,,true,false,
h-116-1-651,116,2019-12-05,PASSAGE,hres-741-116,Providing for consideration of the bill (H.R. 4) Voting Rights Advancement Act and providing for consideration of the resolution (H.Res. 326) Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution,,,,true,false,
h-116-1-652,116,2019-12-06,PASSAGE,hres-326-116,Expressing the sense of the House of Representatives regarding United States efforts to resolve the Israeli-Palestinian conflict through a negotiated two-state solution,,,,true,false,
h-116-1-653,116,2019-12-06,MOTION_TO_RECOMMIT,hr-4-116,Voting Rights Advancement Act,,,,true,false,
h-116-1-654,116,2019-12-06,PASSAGE,hr-4-116,Voting Rights Advancement Act,,,,true,false,
h-116-1-655,116,2019-12-09,SUSPENSION,hr-4761-116,DHS Opioid Detection Resilience Act,,,,true,false,
h-116-1-656,116,2019-12-09,SUSPENSION,hr-4739-116,Synthetic Opioid Exposure Prevention and Training Act,,,,true,false,
h-116-1-657,116,2019-12-10,PROCEDURAL,hres-748-116,Providing for consideration of the bill (H.R. 729) Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-658,116,2019-12-10,PASSAGE,hres-748-116,Providing for consideration of the bill (H.R. 729) Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-659,116,2019-12-10,SUSPENSION,hr-5363-116,FUTURE Act,,,,true,false,
h-116-1-660,116,2019-12-10,AMENDMENT,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-661,116,2019-12-10,AMENDMENT,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-662,116,2019-12-10,AMENDMENT,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-663,116,2019-12-10,AMENDMENT,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-664,116,2019-12-10,AMENDMENT,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-665,116,2019-12-10,AMENDMENT,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-666,116,2019-12-10,AMENDMENT,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-667,116,2019-12-10,PASSAGE,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-668,116,2019-12-11,PROCEDURAL,hres-758-116,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act",,,,true,false,
h-116-1-669,116,2019-12-11,PASSAGE,hres-758-116,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act",,,,true,false,
h-116-1-670,116,2019-12-11,PROCEDURAL,hr-729-116,Tribal Coastal Resiliency Act,,,,true,false,
h-116-1-671,116,2019-12-11,PROCEDURAL,hres-758-116,"Providing for consideration of H.R. 3, the Elijah E. Cummings Lower Drug Costs Now Act; H.R. 5038, the Farm Workforce Modernization Act of 2019; the conference report to accompany S. 1790, the National Defense Authorization Act",,,,true,false,
h-116-1-672,116,2019-12-11,PASSAGE,s-1790-116,National Defense Authorization Act for Fiscal Year 2020,,,,true,false,
h-116-1-673,116,2019-12-11,MOTION_TO_RECOMMIT,hr-5038-116,Farm Workforce Modernization Act,,,,true,false,
h-116-1-674,116,2019-12-11,PASSAGE,hr-5038-116,Farm Workforce Modernization Act,,,,true,false,
h-116-1-675,116,2019-12-11,PROCEDURAL,hr-5038-116,Farm Workforce Modernization Act,,,,true,false,
h-116-1-676,116,2019-12-12,AMENDMENT,hr-3-116,Elijah E. Cummings Lower Drug Costs Now Act,,,,true,false,
h-116-1-677,116,2019-12-12,AMENDMENT,hr-3-116,Elijah E. Cummings Lower Drug Costs Now Act,,,,true,false,
h-116-1-678,116,2019-12-12,AMENDMENT,hr-3-116,Elijah E. Cummings Lower Drug Costs Now Act,,,,true,false,
h-116-1-679,116,2019-12-12,AMENDMENT,hr-3-116,Elijah E. Cummings Lower Drug Costs Now Act,,,,true,false,
h-116-1-680,116,2019-12-12,AMENDMENT,hr-3-116,Elijah E. Cummings Lower Drug Costs Now Act,,,,true,false,
h-116-1-681,116,2019-12-12,MOTION_TO_RECOMMIT,hr-3-116,Elijah E. Cummings Lower Drug Costs Now Act,,,,true,false,
h-116-1-682,116,2019-12-12,PASSAGE,hr-3-116,Elijah E. Cummings Lower Drug Costs Now Act,,,,true,false,
h-116-1-683,116,2019-12-17,PROCEDURAL,hres-765-116,"Providing for consideration of the Senate amendment to the bill (H.R. 1158), and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 1865), and for other purposes; and providing for the adoption of the resolution (H. Res. 761)",,,,true,false,
h-116-1-684,116,2019-12-17,PASSAGE,hres-765-116,"Providing for consideration of the Senate amendment to the bill (H.R. 1158), and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 1865), and for other purposes; and providing for the adoption of the resolution (H. Res. 761)",,,,true,false,
h-116-1-685,116,2019-12-17,SUSPENSION,hr-4183-116,Identifying Barriers and Best Practices Study Act,,,,true,false,
h-116-1-686,116,2019-12-17,SUSPENSION,hr-3530-116,Improving Confidence in Veterans’ Care Act,,,,true,false,
h-116-1-687,116,2019-12-17,SUSPENSION,hr-722-116,Miracle Mountain Designation Act,,,,true,false,
h-116-1-688,116,2019-12-17,SUSPENSION,hr-2548-116,Hazard Eligilbiltiy and Local Projects Act,,,,true,false,
h-116-1-689,116,2019-12-17,AMENDMENT,hr-1865-116,National Law Enforcement Museum Commemorative Coin Act,,,,true,false,
h-116-1-690,116,2019-12-17,AMENDMENT,hr-1158-116,DHS Cyber Hunt and Incident Response Teams Act,,,,true,false,
h-116-1-691,116,2019-12-18,PROCEDURAL,,,,,,true,false,
h-116-1-692,116,2019-12-18,PROCEDURAL,hres-770-116,Raising a question of the privileges of the House,,,,true,false,
h-116-1-693,116,2019-12-18,PROCEDURAL,hres-767-116,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",,,,true,false,
h-116-1-694,116,2019-12-18,PASSAGE,hres-767-116,"Providing for consideration of the resolution (H. Res. 755) impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",,,,true,false,
h-116-1-695,116,2019-12-18,PROCEDURAL,hres-755-116,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",,,,true,false,
h-116-1-696,116,2019-12-18,PROCEDURAL,hres-755-116,"Impeaching Donald John Trump, President of the United States, for high crimes and misdemeanors",,,,true,false,
h-116-1-697,116,2019-12-19,PROCEDURAL,hres-772-116,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other purposes",,,,true,false,
h-116-1-698,116,2019-12-19,PASSAGE,hres-772-116,"Providing for consideration of the bill (H.R. 5377) to amend the Internal Revenue Code of 1986 to modify the limitation on deduction of State and local taxes, and for other purposes",,,,true,false,
h-116-1-699,116,2019-12-19,MOTION_TO_RECOMMIT,hr-5377-116,Restoring Tax Fairness for States and Localities Act,,,,true,false,
h-116-1-700,116,2019-12-19,PASSAGE,hr-5377-116,Restoring Tax Fairness for States and Localities Act,,,,true,false,
h-116-1-701,116,2019-12-19,PASSAGE,hr-5430-116,United States-Mexico-Canada Agreement Implementation Act,,,,true,false,
h-116-2-1,116,2020-01-07,PROCEDURAL,,,,,,true,false,
h-116-2-2,116,2020-01-08,PROCEDURAL,hres-779-116,"Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980",,,,true,false,
h-116-2-3,116,2020-01-08,PASSAGE,hres-779-116,"Providing for consideration of the bill (H.R. 535) to require the Administrator of the Environmental Protection Agency to designate per- and polyfluoroalkyl substances as hazardous substances under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980",,,,true,false,
h-116-2-4,116,2020-01-08,SUSPENSION,hr-2881-116,Secure 5G and Beyond Act,,,,true,false,
h-116-2-5,116,2020-01-09,PROCEDURAL,hres-781-116,"Providing for consideration of H. Con. Res. 83, directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to engage in hostilities in or against Iran",,,,true,false,
h-116-2-6,116,2020-01-09,PASSAGE,hres-781-116,"Providing for consideration of H. Con. Res. 83, directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to engage in hostilities in or against Iran",,,,true,false,
h-116-2-7,116,2020-01-09,PASSAGE,hconres-83-116,Directing the President pursuant to section 5(c) of the War Powers Resolution to terminate the use of United States Armed Forces to engage in hostilities in or against Iran,,,,true,false,
h-116-2-8,116,2020-01-09,SUSPENSION,hr-5078-116,Prison to Proprietorship Act,,,,true,false,
h-116-2-10,116,2020-01-10,AMENDMENT,hr-535-116,PFAS Action Act,,,,true,false,
h-116-2-11,116,2020-01-10,AMENDMENT,hr-535-116,PFAS Action Act,,,,true,false,
h-116-2-12,116,2020-01-10,MOTION_TO_RECOMMIT,hr-535-116,PFAS Action Act,,,,true,false,
h-116-2-13,116,2020-01-10,PASSAGE,hr-535-116,PFAS Action Act,,,,true,false,
h-116-2-9,116,2020-01-10,AMENDMENT,hr-535-116,PFAS Action Act,,,,true,false,
h-116-2-14,116,2020-01-13,SUSPENSION,hr-4335-116,8-K Trading Gap Act,,,,true,false,
h-116-2-15,116,2020-01-13,SUSPENSION,hr-2398-116,Veteran HOUSE Act,,,,true,false,
h-116-2-16,116,2020-01-14,PROCEDURAL,hres-790-116,"Providing for consideration of H.R. 1230, the Protecting Older Workers Against Discrimination Act; H. J. Res. 76, providing for congressional disapproval under chaper 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",,,,true,false,
h-116-2-17,116,2020-01-14,PASSAGE,hres-790-116,"Providing for consideration of H.R. 1230, the Protecting Older Workers Against Discrimination Act; H. J. Res. 76, providing for congressional disapproval under chaper 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",,,,true,false,
h-116-2-18,116,2020-01-15,PASSAGE,hres-798-116,"Appointing and authorizing managers for the impeachment trial of Donald John Trump, President of the United States",,,,true,false,
h-116-2-19,116,2020-01-15,AMENDMENT,hr-1230-116,Protecting Older Workers Against Discrimination Act,,,,true,false,
h-116-2-20,116,2020-01-15,MOTION_TO_RECOMMIT,hr-1230-116,Protecting Older Workers Against Discrimination Act,,,,true,false,
h-116-2-21,116,2020-01-15,PASSAGE,hr-1230-116,Protecting Older Workers Against Discrimination Act,,,,true,false,
h-116-2-22,116,2020-01-16,PASSAGE,hjres-76-116,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Borrower Defense Institutional Accountability”",,,,true,false,
h-116-2-23,116,2020-01-27,SUSPENSION,hr-943-116,Never Again Education Act,,,,true,false,
h-116-2-24,116,2020-01-27,SUSPENSION,hr-4704-116,Advancing Research to Prevent Suicide Act,,,,true,false,
h-116-2-25,116,2020-01-28,PROCEDURAL,hres-811-116,"Providing for consideration of the bill (H.R. 3621) Student Borrower Credit Improvement Act, and providing for consideration of the Senate amendment to the bill (H.R. 550) Merchant Mariners of World War II Congressional Gold Medal Act",,,,true,false,
h-116-2-26,116,2020-01-28,PASSAGE,hres-811-116,"Providing for consideration of the bill (H.R. 3621) Student Borrower Credit Improvement Act, and providing for consideration of the Senate amendment to the bill (H.R. 550) Merchant Mariners of World War II Congressional Gold Medal Act",,,,true,false,
h-116-2-27,116,2020-01-28,SUSPENSION,hr-4331-116,Tibetan Policy and Support Act,,,,true,false,
h-116-2-28,116,2020-01-29,AMENDMENT,hr-3621-116,Student Borrower Credit Improvement Act,,,,true,false,
h-116-2-29,116,2020-01-29,AMENDMENT,hr-3621-116,Student Borrower Credit Improvement Act,,,,true,false,
h-116-2-30,116,2020-01-29,MOTION_TO_RECOMMIT,hr-3621-116,Student Borrower Credit Improvement Act,,,,true,false,
h-116-2-31,116,2020-01-29,PASSAGE,hr-3621-116,Student Borrower Credit Improvement Act,,,,true,false,
